,file,not_plane,plane_common,plane_large,plane_with_trail,plane_too_far,plane_partial,helicopter,something_strange
579,579.jpg,0,0,0,1,0,0,0,0
580,580.jpg,0,0,0,2,0,0,0,0
581,581.jpg,0,1,0,0,1,0,0,0
582,582.jpg,0,1,0,0,1,0,0,0
583,583.jpg,0,1,0,0,1,0,0,0
584,584.jpg,2,0,0,0,0,0,0,0
585,585.jpg,0,0,0,0,1,0,0,0
586,586.jpg,0,0,0,1,0,0,0,0
587,587.jpg,0,0,0,0,1,0,0,0
588,588.jpg,0,1,0,0,0,0,0,0
589,589.jpg,0,0,0,1,0,0,0,0
590,590.jpg,0,0,0,2,0,0,0,0
591,591.jpg,0,0,0,1,0,0,0,0
592,592.jpg,1,0,0,0,0,0,0,0
593,593.jpg,0,1,0,0,0,0,0,0
594,594.jpg,0,0,0,1,0,0,0,0
595,595.jpg,0,0,0,1,0,0,0,0
596,596.jpg,0,0,0,1,0,0,0,0
597,597.jpg,0,0,0,2,0,0,0,0
598,598.jpg,0,2,0,0,0,0,0,0
599,599.jpg,0,0,0,0,1,0,0,0
600,600.jpg,0,0,0,2,0,0,0,0
601,601.jpg,1,0,0,0,0,0,0,0
602,602.jpg,0,0,0,1,0,0,0,0
603,603.jpg,0,0,0,1,0,0,0,0
604,604.jpg,0,0,0,1,0,0,0,0
605,605.jpg,0,0,0,2,0,0,0,0
606,606.jpg,0,1,0,0,1,0,0,0
607,607.jpg,0,0,0,0,2,0,0,0
608,608.jpg,0,0,0,1,0,0,0,0
609,609.jpg,2,0,0,0,0,0,0,0
610,610.jpg,1,0,0,1,0,0,0,0
611,611.jpg,0,0,0,2,0,0,0,0
612,612.jpg,1,0,0,0,0,0,0,0
613,613.jpg,1,0,0,0,0,0,0,0
614,614.jpg,2,0,0,0,0,0,0,0
615,615.jpg,0,0,0,2,0,0,0,0
616,616.jpg,0,0,0,0,1,0,0,0
617,617.jpg,0,0,0,2,0,0,0,0
618,618.jpg,0,1,0,0,1,0,0,0
619,619.jpg,1,0,0,0,1,0,0,0
620,620.jpg,1,0,0,0,0,0,0,0
621,621.jpg,0,0,0,1,0,0,0,0
622,622.jpg,0,0,0,1,0,0,0,0
623,623.jpg,0,0,0,2,0,0,0,0
624,624.jpg,0,0,0,1,0,0,0,0
625,625.jpg,1,0,0,0,0,0,0,0
626,626.jpg,0,1,0,0,1,0,0,0
627,627.jpg,0,0,0,1,0,0,0,0
628,628.jpg,0,0,0,1,0,0,0,0
629,629.jpg,0,0,0,1,0,0,0,0
630,630.jpg,0,0,0,1,0,0,0,0
631,631.jpg,1,0,0,1,0,0,0,0
632,632.jpg,0,0,0,0,0,0,0,1
633,633.jpg,0,0,0,1,0,0,0,0
634,634.jpg,1,0,0,1,0,0,0,0
635,635.jpg,0,0,0,0,1,0,0,0
636,636.jpg,0,0,0,1,0,0,0,0
637,637.jpg,0,0,0,2,0,0,0,0
638,638.jpg,1,0,0,0,0,0,0,0
639,639.jpg,0,0,0,1,0,0,0,0
640,640.jpg,0,0,0,1,0,0,0,0
641,641.jpg,0,0,0,2,1,0,0,0
642,642.jpg,0,1,0,0,1,0,0,0
643,643.jpg,0,0,0,1,0,0,0,0
644,644.jpg,0,0,0,1,0,0,0,0
645,645.jpg,0,0,0,0,1,0,0,0
646,646.jpg,0,0,0,0,1,0,0,0
647,647.jpg,1,0,0,0,0,0,0,0
648,648.jpg,0,0,0,1,0,0,0,0
649,649.jpg,0,0,0,0,1,0,0,0
650,650.jpg,0,0,0,0,0,0,0,1
651,651.jpg,1,0,0,0,0,0,0,0
652,652.jpg,0,0,0,1,0,0,0,0
653,653.jpg,0,0,0,1,0,0,0,0
654,654.jpg,0,0,0,0,1,0,0,0
655,655.jpg,0,0,0,1,0,0,0,0
656,656.jpg,0,0,0,2,0,0,0,0
657,657.jpg,0,1,0,0,0,0,0,0
658,658.jpg,1,0,0,0,0,0,0,0
659,659.jpg,1,0,0,0,0,0,0,0
660,660.jpg,0,0,0,1,0,0,0,0
661,661.jpg,1,0,0,0,0,0,0,0
662,662.jpg,1,0,0,0,0,0,0,1
663,663.jpg,0,0,0,3,0,0,0,0
664,664.jpg,0,0,0,3,0,0,0,0
665,665.jpg,1,0,0,0,0,0,0,0
666,666.jpg,0,0,0,1,0,0,0,0
667,667.jpg,2,0,0,0,0,0,0,0
668,668.jpg,0,0,0,2,0,0,0,0
669,669.jpg,0,0,0,2,0,0,0,0
670,670.jpg,0,0,0,2,0,0,0,0
671,671.jpg,0,0,0,2,0,0,0,0
672,672.jpg,0,0,0,1,0,0,0,0
673,673.jpg,0,1,0,0,0,0,0,0
674,674.jpg,1,0,0,0,0,0,0,0
675,675.jpg,0,0,0,2,0,0,0,0
676,676.jpg,0,0,1,0,0,0,0,0
677,677.jpg,1,0,0,0,0,0,0,0
678,678.jpg,0,0,0,0,1,0,0,0
679,679.jpg,0,0,0,1,0,0,0,0
680,680.jpg,0,0,0,3,0,0,0,0
681,681.jpg,0,0,0,1,0,0,0,0
682,682.jpg,0,1,0,0,0,0,0,0
683,683.jpg,0,0,0,3,0,0,0,0
684,684.jpg,0,0,0,1,0,0,0,0
685,685.jpg,1,0,0,0,0,0,0,0
686,686.jpg,1,0,0,0,1,0,0,0
687,687.jpg,3,0,0,0,0,0,0,0
688,688.jpg,0,0,0,2,0,0,0,0
689,689.jpg,0,0,0,0,1,0,0,0
690,690.jpg,0,0,0,2,0,0,0,0
691,691.jpg,0,0,0,0,2,0,0,0
692,692.jpg,0,0,0,3,0,0,0,0
693,693.jpg,0,0,0,3,0,0,0,0
694,694.jpg,1,0,0,0,0,0,0,0
695,695.jpg,0,0,0,1,0,0,0,0
696,696.jpg,2,0,0,0,0,0,0,0
697,697.jpg,1,0,0,1,0,0,0,0
698,698.jpg,2,0,0,0,0,0,0,0
699,699.jpg,0,0,0,2,0,0,0,0
700,700.jpg,1,0,0,0,0,0,0,0
701,701.jpg,0,0,0,0,1,0,0,0
702,702.jpg,0,0,0,2,0,0,0,0
703,703.jpg,0,0,0,3,0,0,0,0
704,704.jpg,0,0,0,0,1,0,0,0
705,705.jpg,0,0,0,1,0,0,0,0
706,706.jpg,1,0,0,0,0,0,0,0
707,707.jpg,0,1,0,0,0,0,0,0
708,708.jpg,2,0,0,0,0,0,0,0
709,709.jpg,0,1,0,0,0,0,0,0
710,710.jpg,0,0,0,2,0,0,0,0
711,711.jpg,0,0,0,1,0,0,0,0
712,712.jpg,0,0,0,2,0,0,0,0
713,713.jpg,0,0,0,1,0,0,0,0
714,714.jpg,0,0,0,1,0,0,0,0
715,715.jpg,0,0,0,1,0,0,0,0
716,716.jpg,0,1,0,0,0,0,0,0
717,717.jpg,0,0,0,1,0,0,0,0
718,718.jpg,1,0,0,0,0,0,0,0
719,719.jpg,0,0,0,1,0,0,0,0
720,720.jpg,0,0,0,1,0,0,0,0
721,721.jpg,0,1,0,0,0,0,0,0
722,722.jpg,1,0,0,0,0,0,0,0
723,723.jpg,0,0,0,1,0,0,0,0
724,724.jpg,0,0,0,0,1,0,0,0
725,725.jpg,0,0,0,1,0,0,0,0
726,726.jpg,0,0,0,1,0,0,0,0
727,727.jpg,1,0,0,0,0,0,0,0
728,728.jpg,0,0,0,1,0,0,0,0
729,729.jpg,2,0,0,0,0,0,0,0
730,730.jpg,0,0,0,1,0,0,0,0
731,731.jpg,0,0,0,1,0,0,0,0
732,732.jpg,2,0,0,0,0,0,0,0
733,733.jpg,0,0,0,1,0,0,0,0
734,734.jpg,2,0,0,0,0,0,0,0
735,735.jpg,0,0,0,2,0,0,0,0
736,736.jpg,0,0,0,2,0,0,0,0
737,737.jpg,0,0,0,2,0,0,0,0
738,738.jpg,1,0,0,1,0,0,0,0
739,739.jpg,1,0,0,1,0,0,0,0
740,740.jpg,0,0,0,2,0,0,0,0
741,741.jpg,1,0,0,0,0,0,0,0
742,742.jpg,0,0,0,1,0,0,0,0
743,743.jpg,1,0,0,0,0,0,0,0
744,744.jpg,0,0,0,1,0,0,0,0
745,745.jpg,0,1,0,0,1,0,0,0
746,746.jpg,0,0,0,0,1,0,0,0
747,747.jpg,0,1,0,0,0,0,0,0
748,748.jpg,0,1,0,0,2,0,0,0
749,749.jpg,0,0,0,2,0,0,0,0
750,750.jpg,0,0,0,2,0,0,0,0
751,751.jpg,0,1,0,0,0,0,0,0
752,752.jpg,0,0,0,2,0,0,0,0
753,753.jpg,0,0,0,1,0,0,0,0
754,754.jpg,1,0,0,0,0,0,0,0
755,755.jpg,1,0,0,0,0,0,0,0
756,756.jpg,0,0,0,0,1,0,0,0
757,757.jpg,0,0,0,1,0,0,0,0
758,758.jpg,0,0,0,1,0,0,0,0
759,759.jpg,0,0,0,2,0,0,0,0
760,760.jpg,0,0,0,2,0,0,0,0
761,761.jpg,1,0,0,0,0,0,0,0
762,762.jpg,1,0,0,1,0,0,0,0
763,763.jpg,1,0,0,1,0,0,0,0
764,764.jpg,0,0,0,2,0,0,0,0
765,765.jpg,1,0,0,0,0,0,0,0
766,766.jpg,0,1,0,0,0,0,0,0
767,767.jpg,0,0,0,0,1,0,0,0
768,768.jpg,0,0,0,1,0,0,0,0
769,769.jpg,0,0,0,3,0,0,0,0
770,770.jpg,2,0,0,0,0,0,0,0
771,771.jpg,0,0,0,1,0,0,0,0
772,772.jpg,0,0,0,2,0,0,0,0
773,773.jpg,0,0,0,1,0,0,0,0
774,774.jpg,0,0,0,1,0,0,0,0
775,775.jpg,0,0,0,1,0,0,0,0
776,776.jpg,0,0,0,1,0,0,0,0
777,777.jpg,0,0,0,2,0,0,0,0
778,778.jpg,0,0,0,0,1,0,0,0
779,779.jpg,0,0,0,1,0,0,0,0
780,780.jpg,1,0,0,0,0,0,0,0
781,781.jpg,0,0,0,0,1,0,0,0
782,782.jpg,0,0,0,1,0,0,0,0
783,783.jpg,0,1,0,0,0,0,0,0
784,784.jpg,0,0,0,0,1,0,0,0
785,785.jpg,0,0,0,1,0,0,0,0
786,786.jpg,0,0,0,1,0,0,0,0
787,787.jpg,0,0,0,1,0,0,0,0
788,788.jpg,0,0,0,2,0,0,0,0
789,789.jpg,3,0,0,0,0,0,0,0
790,790.jpg,0,0,0,1,0,0,0,0
791,791.jpg,0,0,0,2,0,0,0,0
792,792.jpg,1,0,0,0,2,0,0,0
793,793.jpg,1,0,0,0,1,0,0,0
794,794.jpg,0,0,0,2,0,0,0,0
795,795.jpg,2,0,0,0,0,0,0,0
796,796.jpg,0,0,0,1,0,0,0,0
797,797.jpg,1,0,0,0,1,0,0,0
798,798.jpg,0,0,0,2,0,0,0,0
799,799.jpg,0,0,0,1,0,0,0,0
800,800.jpg,0,0,0,1,0,0,0,0
801,801.jpg,0,0,0,2,0,0,0,0
802,802.jpg,0,1,0,0,1,0,0,0
803,803.jpg,0,0,0,1,0,0,0,0
804,804.jpg,0,0,0,2,0,0,0,0
805,805.jpg,0,0,0,2,0,0,0,0
806,806.jpg,0,1,0,0,0,0,0,0
807,807.jpg,2,0,0,0,0,0,0,0
808,808.jpg,0,0,0,0,1,0,0,0
809,809.jpg,0,0,0,0,0,0,3,0
810,810.jpg,0,0,0,1,0,0,0,0
811,811.jpg,0,0,0,1,0,0,0,0
812,812.jpg,0,0,0,0,1,0,0,0
813,813.jpg,0,0,0,1,0,0,0,0
814,814.jpg,1,0,0,0,0,0,0,0
815,815.jpg,0,0,0,2,0,0,0,0
816,816.jpg,1,0,0,0,0,0,0,0
817,817.jpg,0,0,0,2,0,0,0,0
818,818.jpg,0,1,0,0,0,0,0,0
819,819.jpg,0,0,0,2,0,0,0,0
820,820.jpg,1,0,0,1,0,0,0,0
821,821.jpg,0,0,0,1,0,0,0,0
822,822.jpg,0,0,0,3,0,0,0,0
823,823.jpg,1,0,0,0,0,0,0,0
824,824.jpg,2,0,0,0,0,0,0,0
825,825.jpg,0,0,0,3,0,0,0,0
826,826.jpg,0,0,0,1,0,0,0,0
827,827.jpg,0,0,0,2,0,0,0,0
828,828.jpg,0,0,0,2,0,0,0,0
829,829.jpg,0,0,0,0,1,0,0,1
830,830.jpg,1,0,0,0,0,0,0,0
831,831.jpg,1,0,0,0,0,0,0,0
832,832.jpg,0,0,0,0,2,0,0,0
833,833.jpg,0,0,0,1,0,0,0,0
834,834.jpg,0,0,0,0,1,0,0,0
835,835.jpg,0,0,0,1,0,0,0,0
836,836.jpg,0,1,0,0,0,0,0,0
837,837.jpg,0,0,0,2,0,0,0,0
838,838.jpg,1,0,0,1,0,0,0,0
839,839.jpg,0,0,0,2,0,0,0,0
840,840.jpg,0,0,0,1,0,0,0,0
841,841.jpg,0,0,0,2,0,0,0,0
842,842.jpg,0,0,0,1,0,0,0,0
843,843.jpg,0,0,0,1,0,0,0,0
844,844.jpg,1,0,0,0,0,0,0,0
845,845.jpg,0,0,0,1,0,0,0,0
846,846.jpg,0,0,0,2,0,0,0,0
847,847.jpg,0,0,0,0,1,0,0,0
848,848.jpg,0,0,0,3,0,0,0,0
849,849.jpg,0,0,0,1,0,0,0,0
850,850.jpg,0,0,0,1,0,0,0,0
851,851.jpg,1,0,0,0,1,0,0,0
852,852.jpg,0,0,0,1,0,0,0,0
853,853.jpg,0,1,0,0,0,0,0,0
854,854.jpg,2,0,0,0,0,0,0,0
855,855.jpg,0,0,0,0,1,0,0,0
856,856.jpg,0,0,0,1,0,0,0,0
857,857.jpg,0,0,0,1,0,1,0,0
858,858.jpg,0,0,0,0,0,0,2,0
859,859.jpg,0,1,0,0,2,0,0,0
860,860.jpg,0,0,0,0,1,0,0,0
861,861.jpg,0,0,0,0,1,0,0,0
862,862.jpg,0,0,0,1,0,0,0,0
863,863.jpg,0,0,0,0,1,0,0,0
864,864.jpg,0,0,0,2,0,0,0,0
865,865.jpg,0,0,0,2,0,0,0,0
866,866.jpg,1,0,0,1,0,0,0,0
867,867.jpg,0,0,0,1,0,0,0,0
868,868.jpg,1,0,0,0,1,0,0,0
869,869.jpg,2,0,0,0,0,0,0,0
870,870.jpg,0,0,0,2,0,0,0,0
871,871.jpg,0,0,0,1,0,0,0,0
872,872.jpg,0,0,0,1,0,0,0,0
873,873.jpg,0,0,0,0,1,0,0,0
874,874.jpg,0,0,0,1,0,0,0,0
875,875.jpg,0,0,0,0,1,0,0,0
876,876.jpg,0,1,0,0,0,0,0,0
877,877.jpg,0,0,0,1,0,0,0,0
878,878.jpg,0,0,0,2,0,0,0,0
879,879.jpg,0,0,0,1,0,0,0,0
880,880.jpg,0,0,0,0,2,0,0,0
881,881.jpg,2,0,0,0,0,0,0,0
882,882.jpg,0,0,0,2,0,0,0,0
883,883.jpg,0,0,0,1,0,0,0,0
884,884.jpg,0,0,0,2,0,0,0,0
885,885.jpg,1,0,0,0,0,0,0,0
886,886.jpg,2,0,0,0,0,0,0,0
887,887.jpg,0,0,0,0,2,0,0,0
888,888.jpg,0,0,0,2,0,0,0,0
889,889.jpg,0,0,0,2,0,0,0,0
890,890.jpg,0,0,0,2,0,0,0,0
891,891.jpg,2,0,0,0,0,0,0,0
892,892.jpg,0,2,0,0,1,0,0,0
893,893.jpg,0,0,0,2,0,0,0,0
894,894.jpg,1,0,0,1,0,0,0,0
895,895.jpg,0,0,0,2,0,0,0,0
896,896.jpg,0,0,0,0,1,0,0,0
897,897.jpg,0,0,0,1,0,0,0,0
898,898.jpg,0,0,0,2,0,0,0,0
899,899.jpg,0,0,0,0,0,0,3,0
900,900.jpg,0,0,0,1,0,0,0,0
901,901.jpg,2,0,0,0,0,0,0,0
902,902.jpg,0,0,0,2,0,0,0,0
903,903.jpg,1,0,0,0,0,0,0,0
904,904.jpg,0,0,0,1,0,0,0,0
905,905.jpg,1,0,0,1,0,0,0,0
906,906.jpg,0,0,0,2,0,0,0,0
907,907.jpg,0,1,0,0,0,0,0,0
908,908.jpg,0,0,0,0,1,0,0,0
909,909.jpg,0,0,0,0,3,0,0,0
910,910.jpg,0,0,0,1,0,0,0,0
911,911.jpg,0,0,0,2,0,0,0,0
912,912.jpg,0,0,0,2,0,0,0,0
913,913.jpg,2,0,0,0,0,0,0,0
914,914.jpg,1,0,0,0,0,0,0,0
915,915.jpg,0,0,0,2,0,0,0,0
916,916.jpg,0,0,0,2,0,0,0,0
917,917.jpg,0,0,0,0,1,0,0,0
918,918.jpg,0,0,0,2,0,0,0,0
919,919.jpg,1,0,0,0,0,0,0,0
920,920.jpg,0,0,0,1,0,0,0,0
921,921.jpg,0,1,0,0,1,0,0,0
922,922.jpg,1,0,0,0,0,0,0,0
923,923.jpg,0,0,0,1,0,0,0,0
924,924.jpg,0,0,0,1,0,0,0,0
925,925.jpg,0,1,0,0,1,0,0,0
926,926.jpg,1,0,0,0,0,0,0,0
927,927.jpg,0,0,0,1,1,0,0,0
928,928.jpg,0,0,0,2,0,0,0,0
929,929.jpg,0,0,0,2,1,0,0,0
930,930.jpg,0,0,0,0,1,0,0,0
931,931.jpg,0,0,0,2,0,0,0,0
932,932.jpg,0,0,0,1,0,0,0,0
933,933.jpg,1,0,0,0,0,0,0,0
934,934.jpg,0,0,0,0,1,0,0,0
935,935.jpg,0,1,0,0,0,0,0,0
936,936.jpg,0,0,0,1,0,0,0,0
937,937.jpg,0,0,0,1,0,0,0,0
938,938.jpg,0,0,0,1,0,0,0,0
939,939.jpg,0,0,0,1,0,0,0,0
940,940.jpg,0,0,0,1,0,0,0,0
941,941.jpg,1,0,0,0,0,0,0,0
942,942.jpg,0,0,0,2,0,0,0,0
943,943.jpg,0,0,0,2,0,0,0,0
944,944.jpg,0,0,0,1,0,0,0,0
945,945.jpg,1,0,0,1,0,0,0,0
946,946.jpg,0,1,0,0,1,0,0,0
947,947.jpg,0,0,0,2,0,0,0,0
948,948.jpg,0,0,0,0,1,0,0,0
949,949.jpg,2,0,0,0,0,0,0,0
950,950.jpg,1,0,0,0,1,0,0,0
951,951.jpg,0,0,0,1,0,0,0,0
952,952.jpg,0,0,0,0,2,0,0,0
953,953.jpg,0,0,0,2,0,0,0,0
954,954.jpg,2,0,0,0,0,0,0,0
955,955.jpg,1,0,0,0,0,0,0,0
956,956.jpg,0,0,0,0,1,0,0,0
957,957.jpg,0,0,0,1,0,0,0,0
958,958.jpg,1,0,0,0,1,0,0,0
959,959.jpg,0,0,0,2,0,0,0,0
960,960.jpg,0,0,0,1,0,0,0,0
961,961.jpg,0,0,0,1,0,0,0,0
962,962.jpg,0,0,0,3,0,0,0,0
963,963.jpg,0,0,0,1,0,0,0,0
964,964.jpg,0,0,0,3,0,0,0,0
965,965.jpg,1,0,0,1,0,0,0,0
966,966.jpg,1,0,0,0,0,0,0,0
967,967.jpg,0,0,0,2,0,0,0,0
968,968.jpg,1,0,0,0,2,0,0,0
969,969.jpg,1,0,0,0,0,0,0,0
970,970.jpg,0,1,0,0,1,0,0,0
971,971.jpg,0,1,0,0,0,0,0,0
972,972.jpg,2,0,0,0,0,0,0,0
973,973.jpg,0,1,0,0,1,0,0,0
974,974.jpg,0,0,0,2,0,0,0,0
975,975.jpg,0,0,0,2,0,0,0,0
976,976.jpg,0,0,0,3,0,0,0,0
977,977.jpg,2,0,0,0,0,0,0,0
978,978.jpg,1,0,0,0,0,0,0,0
979,979.jpg,0,0,0,1,0,0,0,0
980,980.jpg,0,0,0,1,0,0,0,0
981,981.jpg,1,0,0,0,0,0,0,1
982,982.jpg,1,0,0,0,0,0,0,1
983,983.jpg,0,0,0,0,1,0,0,0
984,984.jpg,0,0,0,2,0,0,0,0
985,985.jpg,2,0,0,0,0,0,0,0
986,986.jpg,0,0,0,2,0,0,0,0
987,987.jpg,1,0,0,1,0,0,0,0
988,988.jpg,1,0,0,0,0,0,0,0
989,989.jpg,1,0,0,0,0,0,0,0
990,990.jpg,0,1,0,0,1,0,0,0
991,991.jpg,1,0,0,0,0,0,0,0
992,992.jpg,1,0,0,0,0,0,0,0
993,993.jpg,1,0,0,0,2,0,0,0
994,994.jpg,0,0,0,2,0,0,0,0
995,995.jpg,1,0,0,0,2,0,0,0
996,996.jpg,0,0,0,2,1,0,0,0
997,997.jpg,0,0,0,2,0,0,0,0
998,998.jpg,0,0,0,1,0,0,0,0
999,999.jpg,0,0,0,3,0,0,0,0
1000,1000.jpg,0,0,0,2,0,0,0,0
1001,1001.jpg,0,0,0,1,0,0,0,0
1002,1002.jpg,0,0,0,0,1,0,0,0
1003,1003.jpg,0,0,0,2,0,0,0,0
1004,1004.jpg,1,0,0,0,0,0,0,0
1005,1005.jpg,0,0,0,2,0,0,0,0
1006,1006.jpg,1,0,0,0,0,0,0,0
1007,1007.jpg,0,0,0,2,0,0,0,0
1008,1008.jpg,2,0,0,0,0,0,0,0
1009,1009.jpg,1,0,0,0,0,0,0,0
1010,1010.jpg,0,0,0,0,1,0,0,0
1011,1011.jpg,1,0,0,0,0,0,0,0
1012,1012.jpg,0,0,0,1,0,0,0,0
1013,1013.jpg,0,0,0,1,0,0,0,0
1014,1014.jpg,0,0,0,1,0,0,0,0
1015,1015.jpg,0,0,0,2,0,0,0,0
1016,1016.jpg,0,0,0,1,0,0,0,0
1017,1017.jpg,0,0,0,2,0,0,0,0
1018,1018.jpg,1,0,0,0,0,0,0,0
1019,1019.jpg,0,0,0,1,0,0,0,0
1020,1020.jpg,0,1,0,0,0,0,0,0
1021,1021.jpg,1,0,0,0,0,0,0,0
1022,1022.jpg,1,0,0,0,0,0,0,0
1023,1023.jpg,0,0,0,2,0,0,0,0
1024,1024.jpg,0,0,0,0,1,0,0,0
1025,1025.jpg,0,0,0,1,0,0,0,0
1026,1026.jpg,0,0,0,1,0,0,0,0
1027,1027.jpg,0,0,0,0,1,0,0,0
1028,1028.jpg,0,0,0,1,0,0,0,0
1029,1029.jpg,0,0,0,2,0,0,0,0
1030,1030.jpg,0,0,0,2,0,0,0,0
1031,1031.jpg,0,0,0,1,0,0,0,0
1032,1032.jpg,0,0,0,0,1,0,0,0
1033,1033.jpg,2,0,0,0,0,0,0,0
1034,1034.jpg,0,0,0,2,0,0,0,0
1035,1035.jpg,1,0,0,0,0,0,0,0
1036,1036.jpg,0,1,0,0,0,0,0,0
1037,1037.jpg,2,0,0,0,0,0,0,0
1038,1038.jpg,0,0,0,2,0,0,0,0
1039,1039.jpg,2,0,0,0,0,0,0,0
1040,1040.jpg,0,0,0,2,0,0,0,0
1041,1041.jpg,1,0,0,0,0,0,0,0
1042,1042.jpg,0,0,0,2,0,0,0,0
1043,1043.jpg,1,0,0,0,0,0,0,1
1044,1044.jpg,0,0,0,3,0,0,0,0
1045,1045.jpg,0,0,0,3,0,0,0,0
1046,1046.jpg,2,0,0,0,0,0,0,0
1047,1047.jpg,1,0,0,0,0,0,0,0
1048,1048.jpg,0,1,0,0,1,0,0,0
1049,1049.jpg,0,0,0,2,0,0,0,0
1050,1050.jpg,0,0,0,3,0,0,0,0
1051,1051.jpg,2,0,0,0,0,0,0,0
1052,1052.jpg,0,0,0,0,1,0,0,0
1053,1053.jpg,0,0,0,2,0,0,0,0
1054,1054.jpg,0,0,0,1,0,0,0,0
1055,1055.jpg,0,0,0,2,0,0,0,0
1056,1056.jpg,2,0,0,0,0,0,0,0
1057,1057.jpg,0,0,0,2,0,0,0,0
1058,1058.jpg,1,0,0,1,0,0,0,0
1059,1059.jpg,1,0,0,0,0,0,0,0
1060,1060.jpg,0,0,0,2,0,0,0,0
1061,1061.jpg,1,1,0,0,0,0,0,0
1062,1062.jpg,1,0,0,0,0,0,0,0
1063,1063.jpg,0,0,0,2,0,0,0,0
1064,1064.jpg,0,0,0,1,0,0,0,0
1065,1065.jpg,0,0,0,3,0,0,0,0
1066,1066.jpg,0,0,0,2,0,0,0,0
1067,1067.jpg,1,0,0,0,0,0,0,0
1068,1068.jpg,2,0,0,0,0,0,0,0
1069,1069.jpg,0,0,0,1,0,0,0,0
1070,1070.jpg,2,0,0,0,0,0,0,0
1071,1071.jpg,0,0,0,2,0,0,0,0
1072,1072.jpg,0,0,0,1,0,0,0,0
1073,1073.jpg,0,1,0,0,1,0,0,0
1074,1074.jpg,0,0,0,1,0,0,0,0
1075,1075.jpg,1,0,0,0,0,0,0,0
1076,1076.jpg,0,0,0,2,0,0,0,0
1077,1077.jpg,2,0,0,0,0,0,0,0
1078,1078.jpg,0,0,0,1,0,0,0,0
1079,1079.jpg,1,0,0,0,0,0,0,0
1080,1080.jpg,0,0,0,1,0,0,0,0
1081,1081.jpg,0,0,0,0,1,0,0,0
1082,1082.jpg,0,0,0,1,0,0,0,0
1083,1083.jpg,0,0,0,0,1,0,0,0
1084,1084.jpg,0,0,0,0,1,0,0,0
1085,1085.jpg,0,0,0,1,0,0,0,0
1086,1086.jpg,0,0,0,0,1,0,0,0
1087,1087.jpg,0,0,0,2,0,0,0,0
1088,1088.jpg,0,0,0,0,1,0,0,0
1089,1089.jpg,0,0,0,1,0,0,0,0
1090,1090.jpg,1,0,0,0,0,0,0,0
1091,1091.jpg,0,0,0,1,0,0,0,0
1092,1092.jpg,1,0,0,0,0,0,0,0
1093,1093.jpg,1,0,0,0,0,0,0,0
1094,1094.jpg,1,0,0,0,0,0,0,0
1095,1095.jpg,2,0,0,0,1,0,0,0
1096,1096.jpg,0,0,0,2,0,0,0,0
1097,1097.jpg,2,0,0,0,0,0,0,0
1098,1098.jpg,3,0,0,0,0,0,0,0
1099,1099.jpg,2,0,0,0,0,0,0,0
1100,1100.jpg,2,0,0,0,0,0,0,0
1101,1101.jpg,2,0,0,0,0,0,0,0
1102,1102.jpg,1,0,0,0,0,0,0,0
1103,1103.jpg,0,0,0,1,0,0,0,0
1104,1104.jpg,2,0,0,0,0,0,0,0
1105,1105.jpg,0,0,0,2,0,0,0,0
1106,1106.jpg,0,1,0,0,1,0,0,0
1107,1107.jpg,0,0,0,2,0,0,0,0
1108,1108.jpg,0,0,0,0,2,0,0,0
1109,1109.jpg,0,0,0,2,0,0,0,0
1110,1110.jpg,0,0,0,2,0,0,0,0
1111,1111.jpg,2,0,0,0,0,0,0,0
1112,1112.jpg,0,0,0,3,0,0,0,0
1113,1113.jpg,0,0,0,1,0,1,0,0
1114,1114.jpg,2,0,0,0,0,0,0,0
1115,1115.jpg,2,0,0,0,0,0,0,0
1116,1116.jpg,0,0,0,3,0,0,0,0
1117,1117.jpg,0,0,0,1,0,0,0,0
1118,1118.jpg,1,0,0,0,1,0,0,0
1119,1119.jpg,0,1,0,0,2,0,0,0
1120,1120.jpg,0,0,0,2,0,0,0,0
1121,1121.jpg,0,0,0,1,0,0,0,0
1122,1122.jpg,0,0,0,1,0,0,0,0
1123,1123.jpg,2,0,0,0,0,0,0,0
1124,1124.jpg,0,0,0,1,0,0,0,0
1125,1125.jpg,0,0,0,0,1,0,0,0
1126,1126.jpg,0,0,0,1,0,0,0,0
1127,1127.jpg,0,0,0,0,1,0,0,0
1128,1128.jpg,0,0,0,2,0,0,0,0
1129,1129.jpg,0,0,0,2,0,0,0,0
1130,1130.jpg,1,0,0,1,0,0,0,0
1131,1131.jpg,0,0,0,1,0,0,0,0
1132,1132.jpg,0,0,0,1,0,0,0,0
1133,1133.jpg,0,0,0,0,1,0,0,0
1134,1134.jpg,0,2,0,0,0,0,0,0
1135,1135.jpg,0,0,0,1,0,0,0,0
1136,1136.jpg,0,0,0,0,2,0,0,0
1137,1137.jpg,1,0,0,0,0,0,0,0
1138,1138.jpg,0,0,0,2,0,0,0,0
1139,1139.jpg,0,0,1,0,0,0,0,0
1140,1140.jpg,0,0,0,1,0,0,0,0
1141,1141.jpg,0,0,0,0,1,0,0,0
1142,1142.jpg,0,0,0,2,0,0,0,0
1143,1143.jpg,0,0,0,2,0,0,0,0
1144,1144.jpg,1,0,0,0,0,0,0,0
1145,1145.jpg,0,1,0,0,1,0,0,0
1146,1146.jpg,0,0,0,2,0,0,0,0
